customer_id,orders,total_spent,product_variety,avg_order_value,avg_days_between_orders,persona
15994,1,402.77,31,11.507714,0.0,
15996,6,965.67,103,7.428231,46.3333,Occasional Buyer
15998,5,3049.18,370,6.026047,65.2,Occasional Buyer
16000,3,14513.1,9,1612.566667,0.0,
16003,5,3098.18,82,30.079417,66.0,Occasional Buyer
16005,4,659.86,173,3.026881,64.5,Occasional Buyer
16006,1,93.29,8,11.66125,0.0,
16007,4,1709.98,221,4.441506,42.0,Occasional Buyer
16008,3,490.09,29,14.851212,60.3333,Occasional Buyer
16009,4,1016.05,68,11.289444,34.25,Occasional Buyer
16010,3,393.79,62,4.578953,39.0,Occasional Buyer
16011,16,3344.24,99,15.774717,22.375,Regular Buyer
16012,3,1419.85,87,15.104787,40.0,Occasional Buyer
16013,47,40019.68,30,287.911367,7.8298,Regular Buyer
16014,3,655.55,123,4.521034,84.6667,Occasional Buyer
16015,3,1198.02,146,6.582527,15.3333,Regular Buyer
16016,8,1538.61,156,6.547277,45.375,Occasional Buyer
16017,1,206.48,26,6.4525,0.0,
16018,2,424.94,26,15.176429,70.5,Occasional Buyer
16019,9,4035.85,133,25.224063,35.3333,Occasional Buyer
16020,3,835.93,42,18.172391,16.3333,Regular Buyer
16022,1,619.05,68,8.145395,0.0,
16023,3,745.0,90,7.376238,73.3333,Occasional Buyer
16024,1,357.82,61,5.590938,0.0,
16025,1,432.6,28,15.45,0.0,
16026,1,233.69,30,7.302813,0.0,
16027,6,1049.1,11,65.56875,35.1667,Occasional Buyer
16029,63,82493.93,44,340.884008,5.3175,Impulse Buyer
16030,1,330.19,28,11.385862,0.0,
16031,2,550.32,91,5.5032,77.5,Occasional Buyer
16033,20,8660.05,538,7.616579,18.2,Regular Buyer
16034,3,427.68,18,19.44,45.3333,Occasional Buyer
16036,2,763.35,55,13.879091,88.0,Occasional Buyer
16037,3,792.24,37,20.313846,29.6667,Regular Buyer
16038,3,486.79,24,18.722692,64.6667,Occasional Buyer
16040,3,1269.39,57,19.529077,67.6667,Occasional Buyer
16041,3,4193.6,6,698.933333,37.0,Occasional Buyer
16042,5,1163.97,68,16.393944,62.0,Occasional Buyer
16043,4,751.69,30,19.274103,70.0,Occasional Buyer
16045,4,1321.26,71,15.918795,42.75,Occasional Buyer
16048,2,238.44,8,29.805,0.0,
16049,3,1467.37,248,4.703109,11.6667,Regular Buyer
16050,1,159.86,10,15.986,0.0,
16052,1,396.67,34,11.666765,0.0,
16053,2,1520.89,81,18.105833,45.0,Occasional Buyer
16054,1,906.74,70,12.953429,0.0,
16055,1,116.2,8,14.525,0.0,
16056,1,659.99,66,9.705735,0.0,
16057,7,2196.94,109,18.156529,38.2857,Occasional Buyer
16059,6,1426.24,126,7.923556,50.3333,Occasional Buyer
16062,4,1118.22,50,17.472188,88.75,Occasional Buyer
16063,1,331.14,23,14.397391,0.0,
16065,1,362.31,71,4.896081,0.0,
16066,5,1635.99,77,16.039118,21.6,Regular Buyer
16070,2,951.47,32,28.832424,5.0,Impulse Buyer
16071,1,306.46,21,14.593333,0.0,
16072,1,598.52,23,26.022609,0.0,
16073,1,141.6,1,141.6,0.0,
16076,10,2343.17,71,18.164109,20.5,Regular Buyer
16078,1,95.2,1,95.2,0.0,
16079,3,1407.92,18,67.04381,8.0,Regular Buyer
16080,2,207.26,10,20.726,96.5,Rare Buyer
16081,5,2737.81,175,12.060837,62.0,Occasional Buyer
16083,2,2061.96,31,66.514839,130.0,Rare Buyer
16084,1,431.34,38,11.351053,0.0,
16085,5,943.74,123,5.651138,59.4,Occasional Buyer
16086,5,1085.87,24,27.842821,61.6,Occasional Buyer
16091,2,330.78,16,18.376667,22.0,Regular Buyer
16092,3,813.54,37,15.951765,46.6667,Occasional Buyer
16093,1,17.0,1,17.0,0.0,
16094,4,1101.67,48,17.486825,52.0,Occasional Buyer
16096,1,319.18,12,26.598333,0.0,
16097,1,185.05,10,18.505,0.0,
16098,7,1922.91,34,28.700149,40.8571,Occasional Buyer
16099,3,712.7,29,18.274359,58.3333,Occasional Buyer
16101,1,1247.24,76,16.411053,0.0,
16102,3,1919.9,41,33.682456,28.6667,Regular Buyer
16103,6,1612.44,30,33.5925,37.6667,Occasional Buyer
16104,1,289.64,28,9.987586,0.0,
16105,1,343.2,13,26.4,0.0,
16106,1,104.78,6,17.463333,0.0,
16107,7,3281.72,16,105.861935,23.7143,Regular Buyer
16108,1,815.42,48,16.987917,0.0,
16109,2,1146.12,18,63.673333,45.0,Occasional Buyer
16110,3,1371.33,283,3.873814,88.6667,Occasional Buyer
16112,4,272.14,15,17.00875,48.75,Occasional Buyer
16113,1,159.25,30,5.308333,0.0,
16114,1,132.55,8,16.56875,0.0,
16115,8,1635.55,169,5.758979,35.375,Occasional Buyer
16116,1,687.0,34,20.205882,0.0,
16117,1,236.35,30,7.878333,0.0,
16119,2,402.0,14,25.125,32.0,Occasional Buyer
16120,4,1526.36,26,50.878667,0.0,
16121,2,897.62,170,4.234057,79.0,Occasional Buyer
16122,4,954.46,26,25.117368,73.25,Occasional Buyer
16123,1,296.68,16,18.5425,0.0,
16124,1,241.0,11,21.909091,0.0,
16125,1,276.55,13,21.273077,0.0,
16126,4,6278.41,57,53.661624,66.75,Occasional Buyer
16127,1,666.95,40,16.67375,0.0,
16128,5,1860.96,76,20.909663,53.0,Occasional Buyer
16131,6,3826.66,55,49.059744,31.3333,Occasional Buyer
16133,33,17279.52,219,51.12284,9.5455,Regular Buyer
16134,2,593.49,34,16.956857,169.0,Rare Buyer
16135,1,515.75,21,24.559524,0.0,
16136,3,695.82,35,18.805946,72.6667,Occasional Buyer
16139,3,613.49,25,19.79,62.6667,Occasional Buyer
16140,2,725.78,32,20.736571,153.0,Rare Buyer
16141,1,599.84,30,19.994667,0.0,
16142,1,522.96,37,14.134054,0.0,
16143,6,2568.86,75,21.956068,61.0,Occasional Buyer
16144,1,175.2,1,175.2,0.0,
16145,11,5521.91,134,24.651384,31.9091,Occasional Buyer
16146,3,716.55,26,24.708621,25.0,Regular Buyer
16147,1,357.5,22,16.25,0.0,
16148,1,90.0,1,90.0,0.0,
16149,2,354.44,18,19.691111,69.0,Occasional Buyer
16150,5,1995.6,91,17.05641,66.0,Occasional Buyer
16152,1,1942.96,29,66.998621,0.0,
16153,5,1815.71,78,20.401236,61.0,Occasional Buyer
16156,9,3144.13,108,24.185615,33.5556,Occasional Buyer
16157,3,664.85,12,36.936111,19.0,Regular Buyer
16159,1,335.04,14,23.931429,0.0,
16160,2,1116.64,20,55.832,10.0,Regular Buyer
16161,19,5591.65,286,11.79673,19.3158,Regular Buyer
16162,1,37.4,2,18.7,0.0,
16163,2,986.4,5,164.4,66.5,Occasional Buyer
16164,3,771.26,27,22.684118,8.3333,Regular Buyer
16168,27,4095.34,57,41.789184,13.2963,Regular Buyer
16169,4,1972.63,71,23.207412,16.75,Regular Buyer
16170,6,1962.25,106,15.698,33.0,Occasional Buyer
16171,1,69.6,3,23.2,0.0,
16172,5,1098.85,52,15.925362,29.2,Regular Buyer
16173,6,1405.66,70,16.734048,13.8333,Regular Buyer
16174,3,1088.33,19,47.318696,8.3333,Regular Buyer
16175,4,1006.63,45,17.35569,36.5,Occasional Buyer
16177,1,334.35,15,22.29,0.0,
16178,1,189.9,8,23.7375,0.0,
16179,1,210.43,11,19.13,0.0,
16180,8,11026.56,90,68.065185,19.0,Regular Buyer
16181,1,506.16,11,46.014545,0.0,
16182,4,7380.93,17,263.604643,55.5,Occasional Buyer
16183,1,347.51,15,23.167333,0.0,
16184,6,1133.53,26,25.189556,24.5,Regular Buyer
16185,2,545.49,31,17.596452,108.0,Rare Buyer
16186,12,3888.3,87,17.836239,29.1667,Regular Buyer
16187,15,6994.36,160,23.709695,16.8667,Regular Buyer
16188,4,1051.12,65,15.688358,49.5,Occasional Buyer
16189,2,208.28,9,18.934545,35.0,Occasional Buyer
16190,1,205.78,6,34.296667,0.0,
16191,13,6195.72,65,46.236716,27.5385,Regular Buyer
16193,1,296.97,19,15.63,0.0,
16198,1,400.68,15,26.712,0.0,
16200,2,1075.96,149,6.01095,80.0,Occasional Buyer
16201,4,1979.49,74,17.833243,26.5,Regular Buyer
16202,1,609.71,18,33.872778,0.0,
16203,4,577.54,27,16.501143,78.5,Occasional Buyer
16204,1,401.45,45,7.042982,0.0,
16205,4,788.68,73,8.047755,37.25,Occasional Buyer
16206,4,516.5,52,8.198413,68.25,Occasional Buyer
16207,1,387.58,19,20.398947,0.0,
16208,2,635.0,61,9.621212,122.5,Rare Buyer
16209,5,2405.96,37,52.303478,31.6,Occasional Buyer
16210,18,21802.03,74,177.252276,20.6667,Regular Buyer
16211,1,536.3,23,23.317391,0.0,
16212,2,682.6,40,16.64878,132.0,Rare Buyer
16213,1,151.2,6,25.2,0.0,
16214,3,1038.07,36,23.5925,33.0,Occasional Buyer
16215,1,239.35,14,17.096429,0.0,
16216,1,912.17,37,24.653243,0.0,
16217,2,307.35,13,20.49,23.5,Regular Buyer
16218,7,3062.42,56,36.457381,49.1429,Occasional Buyer
16221,3,869.84,90,8.967423,110.3333,Rare Buyer
16222,1,835.7,120,6.1,0.0,
16224,4,1365.02,90,14.218958,48.0,Occasional Buyer
16225,5,1071.45,109,7.995896,46.6,Occasional Buyer
16226,3,241.44,6,30.18,10.6667,Regular Buyer
16227,1,350.22,6,58.37,0.0,
16229,2,999.98,46,21.27617,62.5,Occasional Buyer
16230,2,523.27,32,14.950571,15.5,Regular Buyer
16232,4,976.3,24,26.386486,43.0,Occasional Buyer
16233,3,544.68,22,24.758182,98.3333,Rare Buyer
16235,5,966.75,42,21.016304,58.4,Occasional Buyer
16236,1,420.56,20,21.028,0.0,
16239,2,402.08,18,21.162105,66.5,Occasional Buyer
16240,2,3893.38,126,28.839852,26.5,Regular Buyer
16241,13,2852.96,347,4.309607,27.6923,Regular Buyer
16242,7,3624.01,184,12.326565,38.4286,Occasional Buyer
16243,2,510.69,49,10.013529,10.5,Regular Buyer
16244,2,1690.53,88,18.577253,80.5,Occasional Buyer
16245,3,1597.86,80,17.754,77.6667,Occasional Buyer
16247,1,188.44,16,11.7775,0.0,
16248,1,146.94,7,20.991429,0.0,
16249,5,1922.21,67,27.858116,37.4,Occasional Buyer
16250,2,380.64,22,15.86,56.0,Occasional Buyer
16253,2,3895.24,114,31.668618,94.5,Rare Buyer
16255,8,2558.54,146,9.476074,43.625,Occasional Buyer
16256,1,824.67,13,63.436154,0.0,
16257,1,71.95,2,35.975,0.0,
16258,5,5560.81,111,41.191185,34.8,Occasional Buyer
16260,1,1039.81,18,57.767222,0.0,
16261,4,737.63,98,5.948629,57.25,Occasional Buyer
16265,9,5505.32,164,21.33845,39.4444,Occasional Buyer
16266,7,887.15,44,14.543443,19.0,Regular Buyer
16268,2,648.91,45,14.420222,0.0,
16270,1,1150.08,54,21.297778,0.0,
16271,5,1366.69,89,10.275865,71.2,Occasional Buyer
16272,1,391.8,25,15.672,0.0,
16274,1,338.95,64,5.058955,0.0,
16275,1,534.39,33,16.193636,0.0,
16276,1,921.0,6,153.5,0.0,
16278,1,587.34,23,25.536522,0.0,
16279,3,1482.88,102,13.858692,51.6667,Occasional Buyer
16281,1,2190.94,17,128.878824,0.0,
16282,1,161.82,11,14.710909,0.0,
16283,5,1598.8,117,9.631325,40.6,Occasional Buyer
16284,2,813.11,87,7.459725,9.5,Regular Buyer
16287,1,170.58,8,21.3225,0.0,
16292,1,293.57,17,17.268824,0.0,
16293,10,2176.99,102,18.449068,34.6,Occasional Buyer
16295,4,1572.03,70,19.899114,13.75,Regular Buyer
16297,1,299.9,20,14.995,0.0,
16298,3,747.36,22,27.68,54.6667,Occasional Buyer
16302,1,215.46,11,19.587273,0.0,
16303,3,5269.49,119,32.527716,102.6667,Rare Buyer
16305,1,358.62,22,16.300909,0.0,
16306,6,625.07,36,15.24561,25.6667,Regular Buyer
16308,4,3360.0,1,840.0,56.0,Occasional Buyer
16309,2,729.67,39,17.373095,67.0,Occasional Buyer
16311,2,704.94,35,19.052432,16.0,Regular Buyer
16313,2,280.87,16,17.554375,23.0,Regular Buyer
16315,1,224.37,14,16.026429,0.0,
16316,8,3307.92,120,21.906755,36.75,Occasional Buyer
16317,3,1298.73,64,18.822174,59.3333,Occasional Buyer
16318,1,318.49,19,16.762632,0.0,
16319,1,415.68,3,138.56,0.0,
16320,2,1024.44,56,18.293571,20.5,Regular Buyer
16321,5,312.21,7,26.0175,50.2,Occasional Buyer
16322,2,336.05,28,9.082432,17.5,Regular Buyer
16323,1,232.5,1,232.5,0.0,
16324,3,504.21,100,4.272966,16.3333,Regular Buyer
16325,3,589.32,14,32.74,66.3333,Occasional Buyer
16326,14,3152.04,158,9.881003,23.5,Regular Buyer
16327,6,3785.01,142,11.865235,59.1667,Occasional Buyer
16330,3,250.34,39,6.418974,31.6667,Occasional Buyer
16332,7,1566.0,125,10.235294,39.5714,Occasional Buyer
16333,22,30484.8,9,677.44,13.7273,Regular Buyer
16337,1,151.05,10,15.105,0.0,
16338,1,210.66,11,19.150909,0.0,
16339,1,105.97,17,5.2985,0.0,
16340,1,600.45,124,3.92451,0.0,
16341,4,1903.19,60,24.716753,44.25,Occasional Buyer
16342,4,317.95,10,21.196667,26.0,Regular Buyer
16343,2,364.28,29,7.750638,0.0,
16344,1,107.1,1,53.55,0.0,
16345,1,1108.41,35,29.168684,0.0,
16347,2,861.16,61,9.360435,12.5,Regular Buyer
16348,7,1465.8,157,6.237447,29.7143,Regular Buyer
16349,1,53.37,9,5.93,0.0,
16350,4,1095.11,40,19.212456,78.0,Occasional Buyer
16351,1,180.3,8,22.5375,0.0,
16352,2,479.7,28,17.132143,10.0,Regular Buyer
16353,23,5723.77,51,60.89117,15.913,Regular Buyer
16354,2,384.68,38,9.86359,5.0,Impulse Buyer
16356,3,208.68,20,6.731613,26.6667,Regular Buyer
16357,3,644.84,31,18.965882,60.0,Occasional Buyer
16358,4,1982.9,82,18.191743,45.75,Occasional Buyer
16359,9,1933.09,39,29.289242,36.0,Occasional Buyer
16360,6,3533.78,365,5.338036,14.0,Regular Buyer
16361,4,823.81,87,7.771792,15.5,Regular Buyer
16362,5,750.45,58,9.264815,11.8,Regular Buyer
16363,1,96.88,5,19.376,0.0,
16364,2,736.1,48,13.888679,63.0,Occasional Buyer
16365,9,1794.01,45,35.176667,38.8889,Occasional Buyer
16366,1,380.5,18,21.138889,0.0,
16367,2,918.34,123,7.064154,162.5,Rare Buyer
16368,2,519.39,58,6.834079,13.0,Regular Buyer
16369,3,1546.42,91,13.105254,59.3333,Occasional Buyer
16370,4,1271.7,143,5.577632,35.75,Occasional Buyer
16372,2,369.24,86,3.806598,0.0,
16374,2,493.26,101,4.443784,98.0,Rare Buyer
16376,2,1050.01,104,8.40008,4.5,Impulse Buyer
16377,1,707.4,5,141.48,0.0,
16378,3,362.95,22,15.780435,21.0,Regular Buyer
16379,4,2265.96,87,20.981111,18.5,Regular Buyer
16380,1,2453.61,28,76.675313,0.0,
16383,2,649.86,80,6.371176,97.0,Rare Buyer
16384,2,561.4,33,17.012121,87.0,Occasional Buyer
16385,3,544.41,52,9.227288,102.0,Rare Buyer
16386,2,328.85,76,3.736932,112.5,Rare Buyer
16387,1,92.92,4,23.23,0.0,
16389,4,1426.71,33,41.962059,57.5,Occasional Buyer
16392,1,215.42,41,4.787111,0.0,
16393,13,3028.52,120,9.177333,28.2308,Regular Buyer
16394,5,1542.38,61,18.582892,46.6,Occasional Buyer
16395,5,1503.18,150,7.158,54.0,Occasional Buyer
16398,2,1673.9,75,20.413415,49.5,Occasional Buyer
16399,2,477.0,68,6.534247,108.0,Rare Buyer
16400,1,305.22,28,10.524828,0.0,
16401,12,4147.42,66,22.297957,27.1667,Regular Buyer
16402,2,294.98,55,4.916333,52.5,Occasional Buyer
16403,1,174.5,10,17.45,0.0,
16404,1,427.55,23,18.58913,0.0,
16405,2,195.25,3,39.05,4.0,Impulse Buyer
16406,1,175.24,54,2.826452,0.0,
16407,10,2099.44,99,12.206047,30.0,Regular Buyer
16409,5,2006.83,145,8.650129,56.2,Occasional Buyer
16411,2,237.94,41,5.287556,175.0,Rare Buyer
16412,1,147.78,25,4.222286,0.0,
16413,1,257.9,30,8.319355,0.0,
16414,2,126.25,5,18.035714,129.5,Rare Buyer
16415,1,249.73,45,4.62463,0.0,
16416,3,1058.11,59,14.902958,10.0,Regular Buyer
16418,3,655.73,76,6.428725,60.6667,Occasional Buyer
16419,6,958.25,36,18.789216,33.1667,Occasional Buyer
16422,51,38736.96,68,104.978211,6.902,Impulse Buyer
16423,1,343.72,18,19.095556,0.0,
16424,1,126.48,5,25.296,0.0,
16425,1,295.18,21,14.05619,0.0,
16426,10,2113.75,211,5.682124,27.4,Regular Buyer
16427,2,237.02,8,26.335556,10.5,Regular Buyer
16429,1,284.55,2,142.275,0.0,
16430,1,277.15,6,46.191667,0.0,
16431,3,638.66,51,7.694699,28.0,Regular Buyer
16432,1,281.4,8,35.175,0.0,
16433,1,186.86,17,10.991765,0.0,
16434,7,1544.43,88,14.169083,38.5714,Occasional Buyer
16438,5,1026.19,74,7.774167,15.4,Regular Buyer
16440,5,3660.93,186,12.982021,41.4,Occasional Buyer
16441,2,379.8,22,15.825,112.0,Rare Buyer
16442,3,627.33,161,3.605345,119.6667,Rare Buyer
16444,4,626.64,68,7.46,54.5,Occasional Buyer
16445,1,230.2,62,3.653968,0.0,
16446,2,168472.5,3,56157.5,102.5,Rare Buyer
16447,1,287.05,34,7.973611,0.0,
16448,1,184.09,19,9.2045,0.0,
16449,2,702.77,40,17.56925,41.5,Occasional Buyer
16450,1,301.02,11,27.365455,0.0,
16451,1,275.25,14,19.660714,0.0,
16454,2,7.15,2,3.575,10.0,Regular Buyer
16455,7,1818.38,69,18.367475,44.0,Occasional Buyer
16456,5,2065.27,80,18.606036,54.8,Occasional Buyer
16457,1,205.96,9,22.884444,0.0,
16458,18,3412.1,52,16.891584,19.8889,Regular Buyer
16460,3,994.18,128,7.364296,17.6667,Regular Buyer
16461,1,151.42,31,4.588485,0.0,
16462,3,159.2,1,53.066667,70.0,Occasional Buyer
16463,4,1488.54,74,18.152927,45.75,Occasional Buyer
16464,3,1309.61,152,5.549195,41.0,Occasional Buyer
16466,7,1582.96,103,10.695676,37.0,Occasional Buyer
16468,1,71.0,2,35.5,0.0,
16469,4,707.58,148,3.887802,55.75,Occasional Buyer
16470,4,776.12,120,4.565412,76.75,Occasional Buyer
16471,1,222.05,13,17.080769,0.0,
16473,3,326.43,18,18.135,57.3333,Occasional Buyer
16474,7,1967.13,237,5.46425,19.7143,Regular Buyer
16475,4,621.94,23,22.212143,46.25,Occasional Buyer
16477,7,2621.4,111,17.954795,44.0,Occasional Buyer
16478,3,331.0,15,19.470588,13.3333,Regular Buyer
16479,2,300.25,35,8.578571,0.0,
16480,1,767.96,51,14.489811,0.0,
16482,1,449.42,18,24.967778,0.0,
16483,1,136.55,19,7.186842,0.0,
16484,2,398.36,25,15.9344,8.5,Regular Buyer
16485,1,459.85,41,10.94881,0.0,
16488,3,585.58,28,20.192414,38.3333,Occasional Buyer
16491,1,711.9,39,18.253846,0.0,
16493,4,1780.63,40,31.796964,62.5,Occasional Buyer
16494,1,819.06,47,16.3812,0.0,
16495,3,683.5,78,7.046392,91.0,Rare Buyer
16496,3,1577.21,92,16.602211,102.6667,Rare Buyer
16497,6,2882.51,128,21.194926,47.3333,Occasional Buyer
16498,2,97.01,15,6.467333,0.5,Impulse Buyer
16499,2,354.29,18,18.646842,2.0,Impulse Buyer
16500,6,379.58,8,34.507273,54.3333,Occasional Buyer
16503,4,1435.83,71,17.093214,63.5,Occasional Buyer
16504,1,657.64,76,7.646977,0.0,
16505,1,846.72,4,211.68,0.0,
16506,2,85.5,3,28.5,10.5,Regular Buyer
16509,1,351.7,13,27.053846,0.0,
16510,1,244.02,13,18.770769,0.0,
16511,3,947.95,135,5.609172,81.6667,Occasional Buyer
16513,4,958.13,33,27.375143,9.75,Regular Buyer
16515,5,1612.93,89,14.273717,51.8,Occasional Buyer
16516,1,91.18,6,15.196667,0.0,
16517,1,157.1,17,9.241176,0.0,
16518,2,499.59,36,12.48975,111.5,Rare Buyer
16519,2,211.0,13,16.230769,170.0,Rare Buyer
16520,3,1041.42,129,6.675769,59.6667,Occasional Buyer
16523,21,9524.45,151,32.842931,14.9524,Regular Buyer
16525,26,14737.59,75,80.533279,14.0,Regular Buyer
16526,1,286.36,15,19.090667,0.0,
16527,1,217.76,14,15.554286,0.0,
16528,1,349.53,17,20.560588,0.0,
16529,1,439.48,30,14.649333,0.0,
16531,7,1211.93,68,15.739351,48.2857,Occasional Buyer
16532,3,5978.88,2,1494.72,107.0,Rare Buyer
16533,3,1179.63,112,6.664576,16.3333,Regular Buyer
16535,1,590.31,31,19.042258,0.0,
16536,1,530.85,49,9.651818,0.0,
16539,4,1426.61,36,31.702444,92.75,Rare Buyer
16542,1,112.42,5,22.484,0.0,
16545,1,297.66,3,99.22,0.0,
16546,2,770.99,25,30.8396,41.0,Occasional Buyer
16549,10,4142.42,445,4.22265,32.4,Occasional Buyer
16550,5,2242.45,162,8.934064,52.0,Occasional Buyer
16551,3,1158.72,26,36.21,80.3333,Occasional Buyer
16552,2,383.93,17,22.584118,65.5,Occasional Buyer
16553,12,6184.26,62,73.622143,16.4167,Regular Buyer
16554,3,802.2,51,15.426923,96.3333,Rare Buyer
16555,2,275.09,15,16.181765,37.0,Occasional Buyer
16556,7,3271.37,144,15.80372,42.0,Occasional Buyer
16557,2,259.25,11,23.568182,56.5,Occasional Buyer
16558,20,9785.61,264,21.273065,18.3,Regular Buyer
16560,2,825.97,52,14.749464,166.0,Rare Buyer
16561,2,497.08,29,16.034839,27.0,Regular Buyer
16563,1,1217.62,19,64.085263,0.0,
16565,1,170.7,3,56.9,0.0,
16566,5,682.98,14,37.943333,55.4,Occasional Buyer
16567,2,1795.55,34,51.301429,71.0,Occasional Buyer
16569,1,119.88,5,23.976,0.0,
16570,10,3701.1,68,29.37381,29.6,Regular Buyer
16571,3,1655.05,73,19.023563,85.0,Occasional Buyer
16572,3,982.8,40,17.242105,49.3333,Occasional Buyer
16573,2,643.09,40,15.311667,103.0,Rare Buyer
16574,1,436.92,28,15.604286,0.0,
16581,1,119.88,9,13.32,0.0,
16582,1,313.62,6,52.27,0.0,
16583,1,233.45,14,16.675,0.0,
16584,2,1021.54,25,36.483571,87.0,Occasional Buyer
16586,1,518.95,8,64.86875,0.0,
16587,1,237.93,13,18.302308,0.0,
16589,3,450.0,31,13.636364,30.0,Regular Buyer
16591,1,206.95,10,20.695,0.0,
16592,16,3972.32,142,18.39037,17.6875,Regular Buyer
16593,3,326.11,24,12.078148,92.3333,Rare Buyer
16594,1,184.89,53,3.488491,0.0,
16595,1,378.58,83,4.453882,0.0,
16596,2,244.75,12,20.395833,175.5,Rare Buyer
16597,1,323.4,7,46.2,0.0,
16598,1,145.05,10,14.505,0.0,
16600,6,1991.64,50,32.123226,55.6667,Occasional Buyer
16601,1,237.72,29,7.668387,0.0,
16602,1,506.24,29,17.456552,0.0,
16603,2,504.27,34,14.831471,8.5,Regular Buyer
16607,14,4137.67,140,24.056221,24.3571,Regular Buyer
16609,7,5590.72,155,20.256232,33.8571,Occasional Buyer
16610,1,69.42,6,11.57,0.0,
16611,1,129.49,9,12.949,0.0,
16612,4,1141.62,48,17.297273,69.75,Occasional Buyer
16613,1,598.63,30,19.954333,0.0,
16614,1,484.41,26,18.631154,0.0,
16616,2,483.06,31,14.638182,71.0,Occasional Buyer
16617,1,144.65,5,28.93,0.0,
16618,5,2669.35,79,27.805729,58.2,Occasional Buyer
16619,1,218.71,14,15.622143,0.0,
16620,2,180.46,9,20.051111,128.5,Rare Buyer
16621,4,771.54,22,26.604828,56.5,Occasional Buyer
16623,1,133.05,5,26.61,0.0,
16624,2,902.74,44,18.807083,58.5,Occasional Buyer
16625,1,326.38,23,14.190435,0.0,
16626,17,4794.4,86,26.784358,15.6471,Regular Buyer
16627,1,331.18,20,16.559,0.0,
16628,5,2129.15,79,18.197863,41.0,Occasional Buyer
16629,2,482.71,58,7.542344,11.5,Regular Buyer
16633,6,2776.18,115,18.264342,36.1667,Occasional Buyer
16634,2,211.5,9,23.5,75.0,Occasional Buyer
16637,4,1599.03,66,23.174348,48.25,Occasional Buyer
16638,10,2211.12,92,23.522553,34.6,Occasional Buyer
16639,3,1266.43,48,25.3286,68.0,Occasional Buyer
16641,1,313.4,12,26.116667,0.0,
16642,2,1381.37,32,40.628529,101.5,Rare Buyer
16643,1,478.45,27,17.72037,0.0,
16644,2,823.34,62,13.279677,17.5,Regular Buyer
16647,2,215.46,12,15.39,17.5,Regular Buyer
16648,1,290.66,19,15.297895,0.0,
16650,1,510.38,24,21.265833,0.0,
16652,7,7222.33,74,61.206186,30.7143,Occasional Buyer
16653,2,1168.58,67,16.935942,27.5,Regular Buyer
16654,4,606.13,29,20.901034,56.75,Occasional Buyer
16655,6,3870.96,208,14.831264,52.3333,Occasional Buyer
16656,15,9999.88,14,136.984658,22.8,Regular Buyer
16657,4,950.02,158,4.567404,61.25,Occasional Buyer
16658,1,113.44,8,14.18,0.0,
16659,1,61.2,2,30.6,0.0,
16660,4,1352.13,16,84.508125,75.75,Occasional Buyer
16665,1,131.8,9,14.644444,0.0,
16666,1,224.47,32,7.014688,0.0,
16667,2,586.8,52,11.071698,108.0,Rare Buyer
16668,6,306.72,9,15.336,44.8333,Occasional Buyer
16669,3,1449.74,141,9.060875,18.3333,Regular Buyer
16670,11,4608.2,179,18.286508,31.0909,Occasional Buyer
16671,3,1805.85,3,300.975,45.3333,Occasional Buyer
16672,20,8617.0,22,75.587719,13.2,Regular Buyer
16674,2,311.92,89,3.182857,22.0,Regular Buyer
16676,4,1658.74,75,18.637528,76.0,Occasional Buyer
16678,12,3264.29,92,20.026319,23.3333,Regular Buyer
16679,1,119.43,3,39.81,0.0,
16680,1,183.7,10,18.37,0.0,
16681,6,1767.94,18,40.180455,30.1667,Occasional Buyer
